variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
mean_delta_cases[5],5414.3008315,2894.55,10178.3300264017,2660.614656,484.15005,16576.56,0.999645726695237,4037.08137615616,3159.59131307842
mean_delta_cases[6],9840.617247875,3531.525,30251.0298540266,3863.9854785,362.78635,31033.035,0.999712628484797,3881.39228658514,3224.92580548267
mean_delta_cases[7],21197.919748475,4281.085,104802.127202239,5289.8100528,259.1614,64020.4499999998,0.99976781413938,3802.61495839698,3094.0212163303
mean_delta_cases[8],54301.2670258425,5236.5,376769.762881601,7028.5166007,172.49765,148039.45,0.999743486140911,3783.43206652864,3046.49253359402
mean_delta_cases[9],162342.644894419,6416.58,1483129.55931848,9034.9955346,107.6453,333689.4,0.999699517029326,3763.93359721372,3273.28908814777
mean_cases[1],128425.89545,127347,36862.9527401844,36026.4387,72976.155,191771.45,1.00098580221287,2172.98575172419,2835.71612383772
mean_cases[2],113844.366375,113750,27142.2982847982,24641.92395,72303.04,158434.85,1.00078336100346,3041.36836656996,3036.14086394882
mean_cases[3],101371.41635,97904.45,27715.011977957,20549.87382,65368.67,150741.05,1.00047138446873,4555.08807041775,2888.87777902632
mean_cases[4],91665.9784,82527.95,37463.2954080146,21007.33005,53548.535,158560.6,1.00071938397092,4260.91483202917,2440.50689283998
mean_cases[5],86358.88055,70637.4,56267.8601921776,25470.10431,40054.12,179455.55,1.00136213256795,3434.59758356669,2730.19376906788
mean_cases[6],87824.4787875,62184.2,95109.2476894822,31997.99211,28121.54,222525.15,1.00039296493047,3035.8232364926,2914.42501087604
mean_cases[7],101780.0882775,56823.35,204532.969464291,38586.59238,18755.295,291128.1,0.999723306446866,2873.10401631912,3086.83208995876
mean_cases[8],147736.551395,53634.25,627980.589656794,44863.62426,12308.425,429771.049999999,0.999826608867269,2825.32580728784,3041.86319660757
mean_cases[9],301330.5795265,52122.1,2784275.16650699,51595.9626,7853.455,731028.349999999,0.999757817738545,2861.95716610592,3130.92399930569
frac_delta[1],0.011184105455,0.0101182,0.0050515247596273,0.00401236038,0.005222349,0.020775435,1.00044161674248,3255.83999035929,3078.30428211711
frac_delta[2],0.01593420826,0.0143366,0.00780096599082126,0.00592580394,0.006883993,0.030661125,1.00008377952349,3503.64627020919,2715.49420027848
frac_delta[3],0.0237214295075,0.0199574,0.015011301649707,0.01033305483,0.007722923,0.051080455,1.00005215102453,4083.02344297651,2671.02821333788
frac_delta[4],0.0367460261825,0.0282215,0.0310480377595724,0.01902131322,0.0079427675,0.09132748,0.999959614819215,4571.08047628654,2697.66181970568
frac_delta[5],0.0583225176225,0.0391106,0.0610508314402747,0.03330786921,0.007740947,0.166615,0.999801333626917,4904.09272393019,2925.15331630412
frac_delta[6],0.09115643233175,0.05510465,0.105611917172448,0.05459207481,0.0069343785,0.29815135,0.999677725933682,4987.30536164084,2857.22657256407
frac_delta[7],0.1362661924255,0.07690885,0.159763439805914,0.08617175133,0.006236093,0.48938105,0.999588817193332,4940.87451505339,2815.06953350572
frac_delta[8],0.190606925863525,0.105139,0.214455122190079,0.12816083658,0.005542378,0.672719299999999,0.999633785309317,4880.67071506624,2797.66172353698
frac_delta[9],0.248967766113775,0.1435255,0.263173991126043,0.18488622453,0.0045751575,0.8236551,0.999481767841949,4839.75189885016,2835.58671517232
phi[1],10.4313369085,3.50265,23.358099502481,3.220385112,0.9952412,40.760375,1.00180382179537,1922.49383239719,1863.62017853368
phi[2],67.047569998,17.76115,236.888624786393,20.681172876,1.7293945,231.892599999999,0.999914906189849,3600.64046664808,2945.45876551599
sim_delta_cases[1],1336.2725,1143,990.686930565024,680.5134,239,3042.05,1.00031813100001,3778.8029488622,3588.37499112536
sim_delta_cases[2],1701.812,1396.5,1325.01122932806,909.5751,296,4178.2,0.999891020771638,3935.98737871439,3773.01522202958
sim_delta_cases[3],2355.95925,1713.5,2429.70845707588,1283.1903,355.85,6402.4,0.99970062568802,4415.86107593405,3738.27390721071
sim_delta_cases[4],3404.68625,2070,4915.12583412696,1804.3242,351.95,10676.85,0.999775561700311,4392.21651403011,2793.7295703788
sim_delta_cases[5],5292.41375,2458.5,10811.2062814182,2490.0267,293,18498.05,0.999786522065843,4156.3601772253,3286.74958462249
sim_delta_cases[6],9592.2295,2829.5,32115.419694422,3217.242,228.9,33235.5,0.999731660669011,4484.41139079057,3230.34056374563
sim_delta_cases[7],21018.233,3505,121509.846621094,4424.8197,183,68474.1999999999,1.0002217970487,4121.07113404606,3208.2449521485
sim_delta_cases[8],53785.91375,4513.5,416968.733918198,6159.4617,119.85,132652.399999999,0.999728466736314,3941.5338745029,3269.18345102506
sim_delta_cases[9],145461.14425,5161.5,1445850.16548683,7303.2876,80,306983,0.999588153317888,4047.67459758954,3169.23278050834
sim_ndelta_cases[1],127609.99875,117146.5,83687.590969231,68711.097,23074.65,277486.25,1.00056012921037,2873.36521141033,3498.96528738077
sim_ndelta_cases[2],114352.5165,105907,74520.5395204996,57974.8491,20975.85,232982.05,1.00015721403035,3808.06492913681,3898.90345726613
sim_ndelta_cases[3],95624.31475,86825,63895.6329540238,44800.4655,18077.7,206634.05,1.00110236279392,3882.76275023151,3617.86302567248
sim_ndelta_cases[4],90434.93475,74622,80838.325502626,39830.049,16006.25,213516.4,0.999584541910682,4417.39304638335,3535.91172931455
sim_ndelta_cases[5],79400.80275,59651,77416.4244220399,34628.3469,13315.3,203624.6,1.00020218407383,4323.80079950344,3354.35809954799
sim_ndelta_cases[6],79891.07275,49590,217181.678577583,32323.6452,10998.7,214054.65,0.999824379017579,3811.14611083568,3409.64125631547
sim_ndelta_cases[7],82436.1115,42677,228113.746219956,32835.1422,8000.05,252611.8,1.0008952893633,3653.72157360482,3396.02909350291
sim_ndelta_cases[8],91987.883,35035,570751.195285694,31983.3885,5216.45,293364.2,1.00066526845457,3455.86536658313,3221.39789810304
sim_ndelta_cases[9],158266.16375,29734,2656514.84675937,30400.713,3582.9,347069.25,1.00026584946117,3371.6552815939,3192.64753256626
sim_cases[1],128946.27125,118324.5,83730.4336289416,68651.0517,24415.35,278970.25,1.00055343729673,2873.51105188002,3483.78255902543
sim_cases[2],116054.3275,107853,74603.4552958492,57907.3908,22512.05,233834.4,1.00018249910797,3812.68633040536,3878.84777468622
sim_cases[3],97980.274,88727.5,64005.6901301492,44663.325,20525.75,209793.2,1.00111323257506,3881.75640707912,3714.36567900921
sim_cases[4],93839.62275,77473,81870.1009708225,40029.4587,19843.1,218800.3,0.999578498778966,4431.48106903164,3538.49427461936
sim_cases[5],84693.2165,63295,79893.2549271986,35581.6587,17459,214158.85,1.00005542116241,4350.0009935711,3266.60659006937
sim_cases[6],89483.3035,55153,225781.918226796,34718.7855,14271.1,241441.45,0.999775340363786,3746.32991528599,3264.91930047361
sim_cases[7],103454.3475,50402,292592.65180877,38795.1942,11394.5,308490.2,1.00123905531807,3527.17320166231,3202.60873061019
sim_cases[8],145773.7965,46172,778296.20483371,42934.6134,8179.8,416403.5,1.00007351212835,3243.72076199541,3184.83401017247
sim_cases[9],303727.25525,44811,3153771.54384874,47977.6773,5528.05,704642.1,0.999741411558986,3271.23077972796,2969.85285455036
