variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
eta[10],-0.002144012325775,-0.0181811,1.00841208848083,1.02910438764,-1.648062,1.6436955,1.00011589491906,7566.07547323953,2725.70939915308
eta[11],0.019384742020575,0.01989905,0.976299783322814,0.9758665938,-1.5908235,1.642812,1.00240777443775,7121.0544090521,3015.42583281918
eta[12],0.0169089060725,0.00747615,1.02159663298545,1.02334189209,-1.689698,1.718603,1.00135943097358,7218.08809192016,2473.11304881072
eta[13],0.0103253425655,0.004382315,0.96049344553404,0.975288105519,-1.5372455,1.603463,1.00120686384096,8138.42288502253,2886.38090489229
delta_eta[1],0.2245638901541,0.2318305,0.925103556511834,0.9380521395,-1.2963445,1.730215,0.999998941082044,5641.39997398755,2900.84711049222
delta_eta[2],0.18963333175625,0.1574615,0.957923119993894,0.9642118752,-1.3668345,1.751436,1.00089565946395,6255.85738563449,2998.23286684236
delta_eta[3],0.25392536480025,0.2552285,0.978202824978208,0.965128122,-1.3413905,1.865201,1.00104384844438,6291.37695661656,2476.47086498249
delta_eta[4],0.49716650435825,0.5046375,0.938363835922079,0.9182661012,-1.084545,2.0063385,1.00018165993038,5224.5086940493,2951.48924547457
delta_eta[5],0.72982781773395,0.719428,0.959424904421366,0.93386950251,-0.8073289,2.2940585,0.999764505027248,4129.06902927462,3249.39446834936
delta_eta[6],0.58833642445725,0.60874,0.963749798353049,0.951910743,-1.018079,2.121469,1.00061917310343,4836.04584585931,2665.01010710693
delta_eta[7],0.2561576792105,0.2840975,0.924939626686916,0.9006150069,-1.297647,1.7290315,1.00205102022145,6715.62411836776,2832.23872078033
delta_eta[8],-0.06052311112525,-0.0717716,0.941943922229158,0.92649734814,-1.577679,1.4758575,1.00019361637497,6753.07811292061,3188.16409888199
delta_eta[9],0.06173154084425,0.08474685,0.986058836495187,1.00206435819,-1.5479875,1.632889,1.00203363774278,7897.12157147472,3064.36849144867
delta_eta[10],0.00160216578475,0.005827925,0.995748895059814,1.0329919131,-1.634095,1.6087795,1.00121547329442,7960.59761356384,3019.04856509266
delta_eta[11],-0.00812661620475,-0.01345655,0.995529235032759,1.00273419687,-1.6424005,1.6444175,1.00012730846533,7805.68633378506,2564.8136631678
delta_eta[12],-0.005556705575,0.004862845,1.00512736018082,1.007995506903,-1.6050165,1.652361,0.999808930516675,7746.53602830964,2841.91752814852
delta_eta[13],0.01381707412675,0.01326575,0.99705718799389,1.01890980765,-1.6178855,1.6550145,1.00021974019947,7854.7110706755,2784.12433047919
init_cases[1],11.902561025,11.8993,0.11300544166504,0.1015581,11.724495,12.085315,1.00139487535229,3979.9189682943,3016.60872074348
init_cases[2],6.9800204925,6.9809,0.162328331826767,0.16219644,6.710009,7.246588,1.00075557689583,6283.37248921677,2860.42815950545
sqrt_phi[1],0.0024589583930775,0.000305624,0.0126309472828402,0.00039147964044,1.762518e-05,0.00936049,1.00081789858237,1521.49864654248,2374.2432098565
sqrt_phi[2],0.000561216082505529,8.688095e-05,0.00309912463141517,0.000122275715184,1.193701e-06,0.00214180599999999,1.00272087650545,1903.9180593057,2792.58999118011
beta_r[1],-0.1469616610335,-0.148029,0.0963539207192468,0.09157775571,-0.30476785,0.01225311,1.00103777577528,3229.92419377093,2472.33205550979
beta_r[2],-0.21619370467025,-0.2167455,0.0742301007343647,0.0694887207,-0.3361542,-0.091920265,1.00200932835438,5088.21842951504,3165.73983542368
beta_r[3],-0.300379891875,-0.3018365,0.0727931159745193,0.0666087702,-0.41620675,-0.18152595,1.00065710249953,5600.3566107506,3446.06947601589
beta_r[4],-0.3718121613675,-0.373096,0.0702142175595667,0.0647651571,-0.4864649,-0.2586005,1.00001924690636,5822.32524629053,3435.23524885838
beta_r[5],-0.458618730425,-0.4583995,0.073242127758312,0.0682603866000001,-0.5742504,-0.338705,1.00097482358508,4803.79551558135,3175.27399299533
