variable,mean,median,sd,mad,q5,q95,rhat,ess_bulk,ess_tail
lp__,-13292.7059575,-2037.4,19499.9825473412,6.34552800000013,-47096.105,-2030.049,1.61090319688255,6.74814020756226,11.3619444399095
r_init,-0.5313073729675,-0.220598,0.620155700498482,0.144056829,-1.59641,-0.0366467050000003,1.60020296665399,6.77405007787718,11.1097327482641
r_noise,0.0721947278382243,0.06962285,0.0638845142432485,0.08041585335,6.9863705e-07,0.19318165,1.54964416998993,7.28355286255297,43.9816118287495
delta_mod,0.3770114849,0.359235,0.0988544102181673,0.0771115086,0.24666165,0.55743735,1.11593158846701,24.4763076326927,454.578509869835
delta_noise,0.0563040277409,0.0374052,0.0578949646286005,0.051693562158,0.00253823,0.1725433,1.41231049517747,8.41522044174949,38.7506797462509
eta[1],-0.49785711883575,-0.438943,0.795975862874838,0.58585005717,-1.939293,0.877984,1.53600763779546,556.817973139015,351.373589361902
eta[2],-0.535049807285,-0.480234,0.788847228947973,0.57075896829,-1.94329,0.83681015,1.53907083779158,1175.8923759666,865.230481601351
eta[3],-0.6441118536475,-0.79869,0.933539474440633,0.963363828,-1.775398,1.027158,1.15538386606954,19.1088042073653,509.547989024855
eta[4],-0.62837569372825,-0.894032,0.894298546826773,0.6542602605,-1.929789,1.0696715,1.11518730110138,61.5670133783333,470.510048842112
eta[5],-0.441318964911425,-0.41982,1.02251719815102,1.3650275961,-1.58008,1.2676595,1.3054571304471,10.2693799124876,190.973993252325
eta[6],-0.524359907779,-0.451209,1.17617025179769,1.4978574366,-1.92646,1.421252,1.35752306247988,9.26548135658573,71.2152425788688
eta[7],0.364875416445,0.4119575,1.09559023526152,1.5699006771,-1.55431,1.53788,1.27710669620586,10.9782818312726,939.413328217869
eta[8],-0.454996200007165,-0.3865635,1.1968366386323,1.557122889,-1.91631,1.498864,1.37038225191271,8.84890784524746,26.9902863199479
eta[9],-0.06570267725625,-0.03716985,0.871332244367949,0.6930050463,-1.5522855,1.4801025,1.53139794194757,855.694446501875,983.182188534424
delta_eta[1],-0.14302936157225,-0.369605,0.847572738620692,0.6277884375,-1.439538,1.434249,1.15187800823275,67.1078743906843,1016.61037817583
